,Sheep,Image,stdEntropy
3559,131,124,0.08819529736590404
3560,131,92,0.1019525147452161
3561,131,50,0.10425883345289777
3562,131,61,0.08485360972089845
3563,131,77,0.08243893725164925
3564,131,122,0.10184929782284115
3565,131,63,0.08688885968200566
3566,131,33,0.08764233344085542
3567,131,138,0.08167079604896155
3568,131,108,0.08545100523088897
3569,131,93,0.09711730016152265
3570,131,5,0.09784567610547393
3571,131,2,0.12066902115446884
3572,131,107,0.09157789660569284
3573,131,136,0.08191103423308364
3574,131,109,0.07807729095240087
3575,131,91,0.08775530540199888
3576,132,50,0.09498171302684434
3577,132,32,0.10158332817336406
3578,132,123,0.08225366443487797
3579,132,95,0.09195972717799553
3580,132,48,0.10178473950381312
3581,132,16,0.10458575675393997
3582,132,138,0.08816713621604483
3583,132,2,0.07645880378856111
3584,132,106,0.0863346439705782
3585,132,109,0.08658555696863378
3586,132,124,0.08993249019371638
3587,132,110,0.1006665313200666
3588,132,80,0.0989271997122995
3589,132,3,0.10548040361596613
3590,132,92,0.08573562766121716
3591,132,108,0.09709836226221709
3592,132,20,0.0860201129664937
3593,132,5,0.10505366761333822
3594,132,122,0.09175907134934896
3595,132,62,0.09634150541306465
3596,132,61,0.10363335810282959
3597,132,91,0.09691672402962696
3598,132,4,0.09809465009819221
3599,132,34,0.09216260999817202
3600,132,19,0.10242055600651495
3601,132,107,0.08920890290853963
3602,132,46,0.10044254743450931
3603,132,139,0.10106797125337053
3604,132,136,0.08299008151581322
3605,132,137,0.0813066922246788
3606,132,47,0.09201599652622104
3607,132,64,0.09805565206270993
3608,132,65,0.095415507473644
3609,132,121,0.08826545566943353
3610,132,31,0.10697587281235087
3611,132,76,0.10146855643005274
3612,132,140,0.09477873796874141
3613,132,125,0.09671750593664047
3614,132,63,0.10254253427555014
3615,132,79,0.08215989256451901
3616,132,49,0.08581157582002513
3617,132,78,0.09211713473418737
3618,132,1,0.10240653926113287
3619,132,33,0.09792797670348866
3620,132,17,0.09950271796616827
3621,132,77,0.0838943268840652
3622,132,93,0.07586019306404015
3623,132,94,0.08915240420429792
3624,132,18,0.11207405539883218
3625,132,35,0.1081844817070884
3626,133,47,0.08413493629593508
3627,133,20,0.09194061505479129
3628,133,131,0.10710289983750643
3629,133,5,0.10236308260248429
3630,133,74,0.07633228972728623
3631,133,116,0.10420708757243699
3632,133,88,0.11955957934168275
3633,133,19,0.09132523162274216
3634,133,73,0.12442558580763066
3635,133,101,0.10464219393800375
3636,133,117,0.11036420297636046
3637,133,32,0.11224263593150323
3638,133,1,0.08947831190622757
3639,133,2,0.08499700822944455
3640,133,16,0.10198744737455512
3641,133,76,0.10157564589959045
3642,133,105,0.116620668530949
3643,133,49,0.12247318157419695
3644,133,87,0.12242907599814534
3645,133,104,0.12597738813818155
3646,133,62,0.10780200991722991
3647,133,133,0.10336290489114515
3648,133,17,0.10927887856489325
3649,133,3,0.09788567811965139
3650,133,130,0.10608084637180262
3651,133,102,0.09212754500754317
3652,133,103,0.10295433406446317
3653,133,90,0.1164870609030803
3654,133,33,0.1281651407292881
3655,133,34,0.12069633956328427
3656,133,18,0.08386549759376528
3657,133,119,0.09999797474266187
3658,133,61,0.08743809811690911
3659,133,60,0.12008850818739229
3660,133,45,0.10646442583395581
3661,133,132,0.1269088438048359
3662,133,89,0.10032508131255527
3663,133,31,0.1377339627306869
3664,133,118,0.08796684503784695
3665,133,75,0.09046196037635705
3666,133,46,0.09651723037479283
3667,133,48,0.08799287636361555
3668,133,4,0.08874847884596813
3669,134,81,0.11451316216987427
3670,134,95,0.08986180848091498
3671,134,69,0.0928314482620374
3672,134,56,0.1087191214690612
3673,134,30,0.1078835907404601
3674,134,54,0.08245050647583939
3675,134,108,0.08641087296432397
3676,134,119,0.148667014708058
3677,134,68,0.10607479485043073
3678,134,93,0.12022126616287236
3679,134,94,0.0971735083400663
3680,134,107,0.09443292927736945
3681,134,96,0.1215417179481125
3682,134,27,0.10138131057275195
3683,134,29,0.11698261956467314
3684,134,1,0.13713234194471877
3685,134,42,0.12889236262977521
3686,135,108,0.11139202080761977
3687,135,109,0.12923956134242526
3688,135,63,0.12622709628636536
3689,135,106,0.13117795564911547
3690,135,125,0.1323586695006993
3691,135,107,0.12034202828240519
3692,135,139,0.13394364658466687
3693,135,78,0.12629152003188915
3694,135,91,0.12420465090633336
3695,135,46,0.11266135492925698
3696,135,19,0.1286873202298456
3697,135,31,0.13735934928072374
3698,135,80,0.1130096910062585
3699,135,76,0.12375290708265517
3700,135,92,0.10997903792283889
3701,135,4,0.10895330416523673
3702,135,93,0.11900618761047499
3703,135,77,0.12563100758799786
3704,135,94,0.1095197034302034
3705,135,79,0.13076553802336172
3706,135,123,0.14242393240390439
3707,135,33,0.11898690072278685
3708,135,35,0.12420306428326919
3709,135,124,0.12836280642738587
3710,135,47,0.12370953233975893
3711,135,32,0.11617877584761781
3712,135,50,0.11120250477084052
3713,135,1,0.14072958591230708
3714,135,49,0.10558352919130612
3715,135,34,0.1347003351582416
3716,135,122,0.132469222917537
3717,135,61,0.12427080847697722
3718,135,48,0.10504093793180692
3719,135,140,0.11842792781053542
3720,135,17,0.11222227289453438
3721,135,65,0.12643844111252556
3722,135,20,0.12116782727246315
3723,135,121,0.14137333254124676
3724,135,137,0.13000377166324634
3725,135,95,0.1211328836326705
3726,135,18,0.11469838808725463
3727,135,2,0.1310892340473202
3728,135,138,0.12641933123488794
3729,135,3,0.10300407486887121
3730,135,64,0.1224183303475635
3731,135,62,0.10295087678678515
3732,135,16,0.10527891755499282
3733,135,136,0.12039591957613238
3734,135,5,0.11829131007387551
3735,135,36,0.12631184125820383
3736,136,49,0.09465827775762445
3737,136,138,0.11187987895919747
3738,136,63,0.10268225632346815
3739,136,47,0.09907241924900718
3740,136,124,0.10928458676895465
3741,136,77,0.10265829108593989
3742,136,3,0.10501696616077202
3743,136,48,0.11112663575634744
3744,136,93,0.0957654441288624
3745,136,31,0.095345072245663
3746,136,35,0.10326739285873475
3747,136,65,0.10871356920852245
3748,136,91,0.10157188034983113
3749,136,95,0.09045062542916843
3750,136,80,0.11356183009290804
3751,136,108,0.1021763186959559
3752,136,5,0.10516121882535566
3753,136,78,0.12345953256505823
3754,136,121,0.11788256282849102
3755,136,92,0.10159359476491824
3756,136,123,0.1104208075627301
3757,136,62,0.10482181795667113
3758,136,106,0.10388236939089486
3759,136,50,0.0904935686206042
3760,136,109,0.11725517094491948
3761,136,18,0.11084803684789309
3762,136,79,0.11406049563975708
3763,136,122,0.11066032034718504
3764,136,1,0.11956886580155576
3765,136,34,0.10281364002225367
3766,136,2,0.11953554260096944
3767,136,136,0.10083613156089515
3768,136,139,0.12531688990857998
3769,136,61,0.10627749192634962
3770,136,33,0.10372117312352207
3771,136,4,0.11030463130617096
3772,136,94,0.10648342275783351
3773,136,64,0.10664104092439171
3774,136,20,0.10559073823622202
3775,136,125,0.1285713533453656
3776,136,107,0.11263852117067671
3777,136,16,0.11800074169202011
3778,136,19,0.10360296865001557
3779,136,32,0.13720008290870303
3780,136,137,0.10380045303535881
3781,137,62,0.09214307585408635
3782,137,107,0.09521035653278112
3783,137,137,0.08660676998173279
3784,137,49,0.0966548694624572
3785,137,124,0.07787014714432361
3786,137,94,0.09185676116076827
3787,137,78,0.11401618654095279
3788,137,4,0.11276029137512603
3789,137,31,0.10544967330408207
3790,137,64,0.10182448010620189
3791,137,48,0.1087602168123925
3792,137,3,0.11671886983063273
3793,137,108,0.10904718138439888
3794,137,16,0.11727394707765172
3795,137,123,0.0856578945091833
3796,137,139,0.10537155975908721
3797,137,33,0.09784003667226723
3798,137,34,0.11043344838299192
3799,137,1,0.12183649415484711
3800,137,32,0.09849657059221008
3801,137,138,0.08400583174747117
3802,137,106,0.11032180022251309
3803,137,125,0.10275202681496226
3804,137,19,0.1124426983427387
3805,137,80,0.09282566388414976
3806,137,76,0.09684418755769812
3807,137,35,0.09380361790470089
3808,137,122,0.08209461260305909
3809,137,20,0.0984531743210667
3810,137,109,0.09790198895191583
3811,137,121,0.08851428935041723
3812,137,50,0.10600372292390818
3813,137,110,0.07983728029898385
3814,137,5,0.10315210765188365
3815,137,2,0.12467598577837824
3816,137,77,0.10431961153386762
3817,137,63,0.11360234203488886
3818,137,46,0.10215050297915038
3819,137,93,0.08525114209693072
3820,137,140,0.083874191143713
3821,137,18,0.09076224388920259
3822,137,92,0.09043429831643436
3823,137,136,0.11190473027779345
3824,137,79,0.09978288601342356
3825,137,91,0.08705540619785004
3826,137,95,0.09846305488603233
3827,137,61,0.1033542930479536
3828,137,65,0.11626446881615854
3829,137,17,0.11091315829742746
3830,137,47,0.10890437478351378
3831,138,2,0.10599094608120314
3832,138,34,0.10693362199941438
3833,138,19,0.09589286860714892
3834,138,77,0.12639024876141752
3835,138,121,0.1091394568528916
3836,138,93,0.09438746657797122
3837,138,107,0.10047627996520812
3838,138,31,0.10884398948974604
3839,138,49,0.11672645513877931
3840,138,122,0.0964240315478947
3841,138,18,0.11209304270989302
3842,138,108,0.09866626689309674
3843,138,92,0.12401196272046713
3844,138,32,0.11092766830184789
3845,138,91,0.10535663548807717
3846,138,110,0.09808938566927408
3847,138,136,0.11913098039419677
3848,138,139,0.13237946461074768
3849,138,62,0.10273441069617054
3850,138,3,0.12859589939048122
3851,138,140,0.1177003312151033
3852,138,20,0.14056391733462942
3853,138,79,0.10541656197921158
3854,138,138,0.09497344212917629
3855,138,61,0.1183737233813166
3856,138,80,0.08624274538588393
3857,138,48,0.11382834468651666
3858,138,64,0.09580808143901928
3859,138,125,0.11282308145204263
3860,138,50,0.08669378910682787
3861,138,63,0.1124517878060932
3862,138,137,0.10067544064571855
3863,138,95,0.0986572330781412
3864,138,94,0.1135588607906727
3865,138,123,0.10745367507831957
3866,138,5,0.09327024974566929
3867,138,47,0.100180087692509
3868,138,106,0.10625176856054835
3869,138,65,0.09181770711326206
3870,138,46,0.10643731803560016
3871,138,16,0.10900812455890252
3872,138,33,0.10767625661199438
3873,138,1,0.10612287415520633
3874,138,17,0.11723202075332967
3875,138,35,0.09632700647602982
3876,138,4,0.10049110596342965
3877,138,109,0.0970130206001636
3878,138,78,0.09766496115812269
3879,138,76,0.1097600190424403
3880,139,119,0.08592213364896654
3881,139,61,0.11044288404198249
3882,139,33,0.11521716066025063
3883,139,47,0.09648786204119046
3884,139,78,0.09740791003846772
3885,139,75,0.10464416965973966
3886,139,2,0.10493306038448487
3887,139,14,0.11741590449978306
3888,139,74,0.09441058763320784
3889,139,121,0.1117155670089178
3890,139,16,0.11477570971731407
3891,139,106,0.11910475083039583
3892,139,93,0.09259054084361823
3893,139,91,0.09882502633245586
3894,139,77,0.08609191001973891
3895,139,15,0.11379993322827862
3896,139,104,0.11879755646478048
3897,139,135,0.10631592731740984
3898,139,44,0.08571054391480223
3899,139,31,0.1025548515889465
3900,139,1,0.11044529577662651
3901,139,137,0.0867012711266778
3902,139,76,0.1078230534537449
3903,139,134,0.11739041868950778
3904,139,122,0.10317184532056883
3905,139,46,0.09340266594409656
3906,139,29,0.13634725460110936
3907,139,30,0.09834987329935514
3908,139,32,0.10303124075096272
3909,139,60,0.11028255963854659
3910,139,123,0.10303774220694929
3911,139,107,0.11010388982823974
3912,139,48,0.0923657290418302
3913,139,105,0.11325195779470819
3914,139,89,0.10295897769027973
3915,139,108,0.11220458633102517
3916,139,138,0.10770727654480385
3917,139,45,0.09474405342892088
3918,139,62,0.10561210251852493
3919,139,59,0.0996429460807692
3920,139,63,0.09877488316877547
3921,139,120,0.09893171324371233
3922,139,92,0.10200104051710605
3923,139,3,0.12010263391011836
3924,139,18,0.11499173273564105
3925,139,90,0.1067263938800017
3926,139,136,0.09304871474960011
3927,140,124,0.1019523622481126
3928,140,125,0.09849914753188074
3929,140,67,0.08721131560625289
3930,140,94,0.10303293184532007
3931,140,53,0.0954234744263065
3932,140,109,0.08970877178059138
3933,140,68,0.0803186426042956
3934,140,5,0.10536659204496951
3935,140,95,0.09908365359584324
3936,140,98,0.08812520770287148
3937,140,82,0.09824053132670571
3938,140,16,0.09030492536738148
3939,140,83,0.09254560480870615
3940,140,97,0.09853484145516005
3941,140,112,0.08011533409166469
3942,140,3,0.10378202006385405
3943,140,27,0.09146861778072533
3944,140,28,0.09711567300857106
3945,140,65,0.10288287578882163
3946,140,126,0.09182210844764108
3947,140,113,0.1095649158571177
3948,140,111,0.0955774182246464
3949,140,79,0.08764202977425167
3950,140,110,0.09361005815999376
3951,140,96,0.09994988357703304
3952,140,64,0.10223615881962181
3953,140,4,0.0815756366210546
3954,140,2,0.11756037116900428
3955,140,50,0.08623148609929182
3956,140,66,0.08961215972475213
3957,140,80,0.09779953691761362
3958,140,1,0.09738369623607826
3959,140,127,0.10782140785033364
3960,140,39,0.09057226263365052
3961,140,51,0.08721490630845959
3962,140,81,0.08175965212722155
3963,141,14,0.11807958095879927
3964,141,75,0.12020421272332646
3965,141,38,0.0945540954362019
3966,141,63,0.11507602788122263
3967,141,13,0.13130484236221052
3968,141,49,0.13089939944635473
3969,141,114,0.10051079282528477
3970,141,113,0.09499118771514034
3971,141,101,0.09914361974270332
3972,141,100,0.08983667134293921
3973,141,87,0.10546849007712468
3974,141,51,0.1109942253629831
3975,141,25,0.11256218495827573
3976,141,88,0.10982815494443235
3977,141,50,0.109908004481795
3978,141,26,0.10549332880012748
3979,141,1,0.11655031539263719
3980,141,64,0.11425942756667896
3981,142,12,0.10287156551300225
3982,142,69,0.13611768518873155
3983,142,95,0.11488017119986774
3984,142,15,0.11709220973714086
3985,142,42,0.14342691668350543
3986,142,54,0.09027525395569493
3987,142,13,0.12766164190109472
3988,142,98,0.12905520378855723
3989,142,55,0.11882899004375977
3990,142,124,0.1294045802385916
3991,142,122,0.1282548187833815
3992,142,67,0.14165144893035644
3993,142,110,0.11056761666616925
3994,142,16,0.1338383233348839
3995,142,41,0.08943711166327997
3996,142,82,0.10613942569754958
3997,142,28,0.11460531620112507
3998,142,81,0.09147221232501136
3999,142,94,0.08589177958995305
4000,142,70,0.11236904512720214
4001,142,68,0.11733985649249794
4002,142,29,0.1144751489605393
4003,142,123,0.09963123620745841
4004,142,109,0.11664292816436
4005,142,56,0.12818814968531694
4006,142,97,0.1061527571919815
4007,143,76,0.11103544872885003
4008,143,134,0.09986436834484838
4009,143,92,0.10579798548749705
4010,143,135,0.09360393267229644
4011,143,17,0.10282691333554882
4012,143,44,0.09060284639594929
4013,143,48,0.10693914103363922
4014,143,62,0.09042524006776731
4015,143,29,0.11247431455499919
4016,143,74,0.1129905046338461
4017,143,46,0.09130472390729093
4018,143,1,0.11014565422793962
4019,143,30,0.11102077260660767
4020,143,106,0.11812674259872698
4021,143,119,0.07732835342255112
4022,143,120,0.09845427591672028
4023,143,15,0.1128007526320981
4024,143,45,0.07256549619083875
4025,143,47,0.0971376346116943
4026,143,137,0.10386140043877226
4027,143,121,0.08063746441875808
4028,143,78,0.08696013318179228
4029,143,107,0.1033463370379341
4030,143,60,0.06126887420931135
4031,143,18,0.11193131044340338
4032,143,63,0.09592494797146092
4033,143,105,0.08575711992879927
4034,143,136,0.09736276183135711
4035,143,75,0.12341062794368354
4036,143,31,0.09519759677812142
4037,143,33,0.10463015506866903
4038,143,59,0.12647117631734991
4039,143,32,0.09497284257885441
4040,143,91,0.09021080333777154
4041,143,16,0.10936967704613632
4042,143,89,0.0856197964095751
4043,143,138,0.09923462685418868
4044,143,108,0.10676069075367337
4045,143,93,0.11128853942353722
4046,143,77,0.09834322884505758
4047,143,90,0.09966614515232065
4048,143,61,0.09639444814416191
4049,143,122,0.11434694174991407
4050,143,123,0.10066256005954684
4051,143,104,0.09562221150676103
4052,143,3,0.10231080815929645
4053,143,14,0.11544129459054792
4054,143,2,0.09386268350842683
4055,144,95,0.09546440091905875
4056,144,109,0.0896744524473752
4057,144,138,0.10045078722036355
4058,144,17,0.09447837136973049
4059,144,125,0.09480435911193151
4060,144,110,0.08577075796833528
4061,144,4,0.09146504532450746
4062,144,122,0.11283416825194201
4063,144,18,0.09936830891629425
4064,144,62,0.09834288459290272
4065,144,108,0.10198766870889434
4066,144,80,0.10079602790319289
4067,144,3,0.08993294637879515
4068,144,34,0.09145276105009603
4069,144,63,0.09528074716153298
4070,144,33,0.08502602199559754
4071,144,47,0.0876676310917886
4072,144,79,0.09617007555102162
4073,144,137,0.0834728932107834
4074,144,46,0.10487630247840053
4075,144,64,0.10415550192602625
4076,144,48,0.08845722604437789
4077,144,140,0.10354319539258472
4078,144,50,0.08929001679896924
4079,144,78,0.09020828429307327
4080,144,136,0.10232465695432878
4081,144,139,0.1037235538409669
4082,144,94,0.08487302768155199
4083,144,61,0.10660519199043314
4084,144,76,0.10275503563269885
4085,144,31,0.11081688431047462
4086,144,35,0.07876875804249021
4087,144,106,0.08921316237705602
4088,144,123,0.09523968536588497
4089,144,93,0.09818096971806362
4090,144,19,0.083769461374414
4091,144,32,0.10766743946732002
4092,144,5,0.10238718740348743
4093,144,16,0.10957871361710148
4094,144,1,0.10819808068844411
4095,144,49,0.10356054719325267
4096,144,65,0.09638875742006824
4097,144,124,0.1004230863604552
4098,144,107,0.0815967788280882
4099,144,92,0.08470266377166213
4100,144,77,0.08675463700812126
4101,144,2,0.09020234148145682
4102,144,20,0.10064743673397517
4103,145,5,0.1150078899300174
4104,145,77,0.08631322616749801
4105,145,31,0.11291692892418123
4106,145,1,0.07612343997333773
4107,145,107,0.07560646055271629
4108,145,139,0.09129358264052315
4109,145,121,0.09753014900996446
4110,145,16,0.08313382518306332
4111,145,92,0.0807147531415823
4112,145,61,0.0740647364965121
4113,145,62,0.08460423512379435
4114,145,4,0.11870680802608126
4115,145,50,0.10126697550406741
4116,145,80,0.1133955210844692
4117,145,34,0.08372271939649487
4118,145,106,0.0703135842650969
4119,145,63,0.08996871308272605
4120,145,108,0.09633418363318959
4121,145,47,0.0837895476524193
4122,145,17,0.09337993397261612
4123,145,125,0.0985544822686389
4124,145,65,0.10910236609374249
4125,145,91,0.08213543544513678
4126,145,109,0.09256360308006427
4127,145,124,0.12335567903382402
4128,145,49,0.11989150365703674
4129,145,122,0.08743526774522929
4130,145,33,0.08716642410738167
4131,145,137,0.11569139259667417
4132,145,94,0.08503639771406946
4133,145,32,0.12163434077211743
4134,145,93,0.0833114416731343
4135,145,78,0.0948953372277727
4136,145,19,0.10117204840813836
4137,145,110,0.10307515946619533
4138,145,2,0.07084334109656212
4139,145,79,0.11549718357404394
4140,145,35,0.0864028236792076
4141,145,46,0.08802693140703949
4142,145,136,0.08201705989118051
4143,145,138,0.10380696607041989
4144,145,18,0.10861609360098831
4145,145,140,0.1097979314736465
4146,145,64,0.09546949355059044
4147,145,3,0.09846874850972556
4148,145,95,0.12196039613782178
4149,145,123,0.09713219400075358
4150,145,20,0.10220004036778679
4151,145,76,0.09522345285235853
4152,145,48,0.10914198663525834
4153,146,88,0.11372887309170776
4154,146,72,0.12421509053932807
4155,146,5,0.11016925975745866
4156,146,19,0.08945971387664287
4157,146,1,0.10217916105100501
4158,146,132,0.10122473153221853
4159,146,3,0.08683886750509287
4160,146,89,0.10980121234440979
4161,146,16,0.0911546150964103
4162,146,134,0.12541719693236555
4163,146,102,0.10223333556286492
4164,146,131,0.11604046249688142
4165,146,75,0.1054267634261302
4166,146,31,0.09996653843767585
4167,146,61,0.0987624388518146
4168,146,91,0.0896413298533731
4169,146,120,0.10980720806376267
4170,146,76,0.11565400181545289
4171,146,104,0.11134103607173416
4172,146,47,0.13299134835735504
4173,146,103,0.13039317787749166
4174,146,105,0.08547353783710945
4175,146,73,0.0981079294858479
4176,146,43,0.1320238882450774
4177,146,59,0.11605055263877488
4178,146,74,0.0784873624024717
4179,146,118,0.11953171146042575
4180,146,17,0.12595101359723884
4181,146,20,0.11221705325773615
4182,146,45,0.10889738058282537
4183,146,60,0.09693465705257844
4184,146,117,0.1016554063548913
4185,146,46,0.12493465437972953
4186,146,4,0.09553186286325975
4187,146,32,0.10374144710218004
4188,146,44,0.11925127002705666
4189,147,17,0.09183499648497793
4190,147,60,0.0951370950040418
4191,147,90,0.10484952335799856
4192,147,107,0.08369738151323557
4193,147,74,0.08814912064860804
4194,147,78,0.11591863881328551
4195,147,63,0.1255244552573107
4196,147,16,0.08078058549931214
4197,147,33,0.1136839270358236
4198,147,45,0.1218813698346058
4199,147,15,0.10554544276194867
4200,147,135,0.11120052794083528
4201,147,92,0.10753871733245297
4202,147,122,0.104344136054201
4203,147,105,0.09156270734723551
4204,147,134,0.11595443155526142
4205,147,2,0.11523347386974454
4206,147,48,0.09486812911192588
4207,147,77,0.10351259642308182
4208,147,106,0.09790022493481845
4209,147,136,0.12008773473364902
4210,147,104,0.08077568229597391
4211,147,29,0.10847882324919096
4212,147,44,0.08478208227625825
4213,147,75,0.10732432170888084
4214,147,61,0.10671468737256214
4215,147,89,0.09683711934208213
4216,147,59,0.09166723287232173
4217,147,138,0.1243586857363702
4218,147,46,0.0976871740121222
4219,147,3,0.09887283145725931
4220,147,120,0.11709984006345303
4221,147,1,0.10414698454294823
4222,147,31,0.08912290230551959
4223,147,121,0.12137224939648293
4224,147,47,0.08900191657567515
4225,147,76,0.09736315562352893
4226,147,93,0.12211678325548847
4227,147,32,0.12217746218118405
4228,147,62,0.11006247018789073
4229,147,108,0.06898608689203596
4230,148,26,0.12043862860221498
4231,148,28,0.11985598117441351
4232,148,31,0.08779892008070402
4233,148,74,0.12293540779268913
4234,148,33,0.11554428035254273
4235,148,49,0.10758395195836737
4236,148,48,0.10613165388678096
4237,148,112,0.10431914810611309
4238,148,51,0.10969451430222406
4239,148,113,0.11041930000933564
4240,148,89,0.09717767860122163
4241,148,50,0.11309626091794943
4242,148,2,0.09408856334458007
4243,148,47,0.11474728809884527
4244,148,73,0.10433883847015085
4245,148,111,0.13315797625409143
4246,148,109,0.12457226334757457
4247,148,76,0.12090451262858885
4248,148,1,0.10215099772261045
4249,148,92,0.12883516055445435
4250,148,70,0.1035027124713988
4251,148,93,0.10090085800838587
4252,148,114,0.11444686849150124
4253,148,72,0.10469528232116011
4254,148,91,0.1087874411404149
4255,148,18,0.12272332168599255
4256,148,94,0.11039404274173373
4257,148,71,0.12348639036436401
4258,148,110,0.10706451152885428
4259,148,5,0.11657054721990472
4260,148,27,0.11420664130473099
4261,148,32,0.09666291464121521
4262,148,29,0.09983300369788035
4263,148,75,0.10475147849708334
4264,148,95,0.10368526629773055
4265,148,3,0.09899116684895001
4266,149,95,0.1058467166720395
4267,149,96,0.09454583055493199
4268,149,148,0.11303988864578884
4269,149,1,0.0954233866805451
4270,149,133,0.08661966961619298
4271,149,134,0.1050367456145088
4272,149,46,0.09331032329575287
4273,149,115,0.10944248541049197
4274,149,147,0.11323871337153152
4275,149,87,0.10883141031392259
4276,149,35,0.10492972477434222
4277,149,69,0.1157926029403552
4278,149,170,0.12310103855329636
4279,149,97,0.11243709913755218
4280,149,113,0.11458335331177996
4281,149,34,0.09995535832220474
4282,149,48,0.09072827245793424
4283,149,49,0.0879494129824284
4284,149,22,0.11660879801984314
4285,149,2,0.09957974224574577
4286,149,47,0.08946507351158968
4287,149,72,0.10441157736569927
4288,149,20,0.10489863281335242
4289,149,99,0.09207805476065473
4290,149,116,0.11674298195813779
4291,149,169,0.10575062700390377
4292,149,86,0.1181606921528518
4293,149,114,0.09732695288986053
4294,149,71,0.09590207250838512
4295,149,70,0.10289827026000561
4296,149,33,0.11651906277877291
4297,149,98,0.09488479074161842
4298,149,4,0.11027444109247281
4299,149,21,0.10828828796683825
4300,149,150,0.10734593777963646
4301,149,132,0.10097080372015889
4302,149,68,0.10156308743871939
4303,149,19,0.10350265522591119
4304,149,3,0.099182313325357
4305,149,149,0.10345822134376913
