,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size
870,36.0,2.0,0.07413933150651428,0.6267747491709621,10.0,1166.8,47.0,0.5687668121197815,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
871,36.0,2.0,0.07413933150651428,0.6267747491709621,18.0,750.4444444444445,31.0,0.3019215418367018,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
872,36.0,2.0,0.07413933150651428,0.6267747491709621,18.0,750.4444444444445,31.0,0.3019215418367018,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
873,36.0,2.0,0.07413933150651428,0.6267747491709621,18.0,750.4444444444445,47.0,0.5687668121197815,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
874,36.0,2.0,0.07413933150651428,0.6267747491709621,18.0,750.4444444444445,47.0,0.5687668121197815,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
875,36.0,2.0,0.07413933150651428,0.646150645000844,10.0,1166.8,31.0,0.3019215418367018,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
876,36.0,2.0,0.07413933150651428,0.646150645000844,10.0,1166.8,31.0,0.3019215418367018,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
877,36.0,2.0,0.07413933150651428,0.646150645000844,10.0,1166.8,47.0,0.5687668121197815,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
878,36.0,2.0,0.07413933150651428,0.646150645000844,10.0,1166.8,47.0,0.5687668121197815,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
879,36.0,2.0,0.07413933150651428,0.646150645000844,18.0,750.4444444444445,31.0,0.3019215418367018,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
880,36.0,2.0,0.07413933150651428,0.646150645000844,18.0,750.4444444444445,31.0,0.3019215418367018,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
881,36.0,2.0,0.07413933150651428,0.646150645000844,18.0,750.4444444444445,47.0,0.5687668121197815,0.5101011346209794,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
882,36.0,2.0,0.07413933150651428,0.646150645000844,18.0,750.4444444444445,47.0,0.5687668121197815,0.4253985362154609,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
883,36.0,18.0,0.0904995125227832,0.6426042827183187,12.0,924.25,35.0,0.39753649045959744,0.4437185143465064,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
884,36.0,20.0,0.06822068844059724,0.6513134159522003,15.0,632.8666666666667,37.0,0.3986925100538307,0.4407819500579628,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
885,36.0,75.0,0.07621044681469802,0.6428536200005026,18.0,732.7222222222223,29.0,0.13417579121208414,0.4138245380773909,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
886,36.0,71.0,0.1083223091320616,0.628644652948661,15.0,1137.6,31.0,0.1684475475444615,0.4111861526264296,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
887,36.0,88.0,0.08542763843624099,0.6429210996687608,17.0,899.6470588235294,31.0,0.2573279248983911,0.4502787804563621,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
888,36.0,101.0,0.09476388783072404,0.6356655859061746,21.0,853.952380952381,41.0,0.4506029696783261,0.4282732114638,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
889,36.0,132.0,0.12842871763868596,0.6213791774094851,10.0,593.1,33.0,0.3278789428881001,0.4252103940134329,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
890,36.0,46.0,0.107610147913348,0.629535192641453,18.0,1162.1666666666667,33.0,0.35670314460273905,0.4278639172553276,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
891,36.0,130.0,0.10875563324549037,0.6331257805553211,12.0,1133.5833333333333,33.0,0.319854351977828,0.4588370842301094,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
892,36.0,17.0,0.08646717607086228,0.6387783353229155,14.0,1254.0714285714287,47.0,0.6424830869694155,0.4050176131970101,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
893,36.0,115.0,0.06251647204517599,0.6474587145962309,14.0,781.0714285714287,43.0,0.5802164601031651,0.41049870997976656,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
894,36.0,45.0,0.07972772586047455,0.6374974622371897,18.0,1112.388888888889,41.0,0.5319044018671727,0.40270722543414056,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
895,36.0,58.0,0.09636789972306456,0.627971855794654,17.0,1134.5882352941173,39.0,0.35574105509724163,0.3939079954166056,1.0,1.0,2,2.0,3.0,2.0,2.0,13.0,none,no,marked,25.91,2.54,22.4,29.88
896,37.0,2.0,0.12845218178830606,0.620937323138858,15.0,2086.266666666667,31.0,0.1975683036838273,0.4573676481178003,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
897,37.0,1.0,0.2113863160076031,0.5816963804222193,16.0,2514.625,25.0,0.07448370517079715,0.5358017623617893,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
898,37.0,16.0,0.07569890730154458,0.6432033277181514,12.0,910.75,49.0,0.6112305530572584,0.42022229587791865,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
899,37.0,28.0,0.09311153133934473,0.6385013189033761,12.0,2162.75,53.0,0.5943414607611579,0.4495360642795662,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
900,37.0,15.0,0.074590714828071,0.6418788388004706,16.0,1701.0,49.0,0.5683510202938973,0.415571647803568,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
901,37.0,38.0,0.10408248296140836,0.6302604697926038,7.0,2027.0,53.0,0.6594129504034151,0.4155087613884394,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
902,37.0,63.0,0.07746032915635356,0.6432169287689047,11.0,1875.7272727272727,49.0,0.5279000551741353,0.414965632780274,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
903,37.0,89.0,0.074957723294795,0.6451165911481299,10.0,1159.9,51.0,0.6870610703424695,0.4214930752122376,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
904,37.0,62.0,0.07369400674783033,0.6484379724108144,8.0,1387.125,47.0,0.6228907655643484,0.4310501682737677,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
905,37.0,51.0,0.07263588800104738,0.6416936721319304,12.0,1280.25,53.0,0.7009554756507073,0.40191994771511,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
906,37.0,76.0,0.08707787844080539,0.6451933384571922,13.0,1021.6923076923076,45.0,0.4159410221978069,0.4478790973795921,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
907,37.0,39.0,0.06302997000651564,0.6530731531400338,13.0,957.0,53.0,0.666464073507587,0.432826901126934,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
908,37.0,116.0,0.09491465588147906,0.6255670103634832,8.0,1375.625,47.0,0.4897331632118726,0.3728410049960961,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
909,37.0,14.0,0.06627602247599076,0.6512572038436077,12.0,1114.1666666666667,51.0,0.6116639012235321,0.43816417648386746,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
910,37.0,75.0,0.0823815723039941,0.6381358061829727,10.0,1991.4,49.0,0.5446989401881911,0.4217375812755335,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
911,37.0,61.0,0.07785131700585135,0.6444211484192348,11.0,1614.4545454545455,51.0,0.6245966986170115,0.431636307188318,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
912,37.0,40.0,0.05701940772111992,0.6499390194559582,12.0,1072.0833333333333,53.0,0.7210284679931885,0.4139430234487045,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
913,37.0,113.0,0.0806262192505857,0.6447672619569691,14.0,1841.7142857142856,51.0,0.6476112989593905,0.4510280596336838,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
914,37.0,88.0,0.06736256711060204,0.6549106239780732,13.0,926.3846153846154,51.0,0.6861655943554188,0.4525896864037055,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
915,37.0,114.0,0.0652987801203854,0.6511043427568286,12.0,833.25,51.0,0.6770636038068879,0.4309884971161056,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
916,37.0,3.0,0.12290869065395292,0.6181948618619661,15.0,1103.8,31.0,0.2097664900964445,0.4212378426731809,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
917,37.0,74.0,0.08161751979351585,0.6412392923227282,18.0,1445.0555555555554,47.0,0.5735229587788605,0.42675844597556056,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
918,37.0,77.0,0.05739659703832354,0.6599628742189395,15.0,838.8,51.0,0.6727702683365466,0.4572349725435358,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
919,37.0,90.0,0.07405414299363076,0.6422405747189379,9.0,797.8888888888887,53.0,0.6388804280113807,0.3989876180004348,0.0,0.0,1,1.0,3.0,1.0,2.0,8.0,none,no,none,24.67,2.56,20.28,27.25
951,39.0,92.0,0.058607601995588836,0.6508072779178347,19.0,1423.0,39.0,0.5483598297930198,0.42362254010565337,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
952,39.0,55.0,0.05306433699980378,0.6621189517877262,17.0,892.2352941176471,39.0,0.4812121527353661,0.4591573276764406,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
953,39.0,53.0,0.06468213066975327,0.6552646179765429,13.0,1596.4615384615383,37.0,0.4669883370231882,0.4449815542462498,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
954,39.0,52.0,0.04442031954253231,0.6620214902740535,24.0,1173.0833333333333,39.0,0.5314151949905469,0.4431054588728361,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
955,39.0,68.0,0.0790816455935997,0.6442462672192351,12.0,1313.9166666666667,43.0,0.5886025219777671,0.4273087171357742,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
956,39.0,54.0,0.0727124405236281,0.6470071361492288,14.0,1859.7857142857144,35.0,0.4319421861297487,0.43389328708885816,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
957,39.0,81.0,0.0702106309887575,0.6525718750578161,15.0,1197.8,33.0,0.03457713012748009,0.4590457091335209,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
958,39.0,30.0,0.08176679912603131,0.6435527211668385,9.0,507.66666666666674,31.0,0.1327252079274875,0.4393602160370127,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
959,39.0,31.0,0.1193239437570734,0.6168209955713574,5.0,631.4,31.0,0.2326840982480669,0.3909693386147203,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
960,39.0,91.0,0.05479330114687267,0.6558738559047294,12.0,991.6666666666664,41.0,0.5648771998735623,0.4302463671978176,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
961,39.0,1.0,0.1079733894245309,0.6343147313305137,10.0,627.5,31.0,0.09819841088899188,0.4506519540001613,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
962,39.0,80.0,0.08002444053102407,0.6468004110220872,23.0,798.5217391304348,33.0,0.10039624389516943,0.4549794799669703,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
963,39.0,4.0,0.07931022897771946,0.6464794008662491,6.0,1146.1666666666667,33.0,0.12659748941657045,0.44226411160791695,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
964,39.0,2.0,0.07146269024544596,0.654643043489139,13.0,1027.076923076923,33.0,0.1101458241603158,0.471337622861621,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
965,39.0,3.0,0.07307926585524176,0.6534687788496394,14.0,1346.857142857143,33.0,0.12639114815462532,0.479012247970932,0.0,1.0,1,1.0,3.0,1.0,2.0,9.0,none,no,none,27.21,4.96,18.14,34.15
966,40.0,23.0,0.10262955527049857,0.6385538857888239,2.0,950.0,33.0,0.05614867777088423,0.5200054051826501,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
967,40.0,36.0,0.1123317340862198,0.6328174129636749,7.0,864.4285714285713,33.0,0.10126601902013303,0.478478678508752,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
968,40.0,104.0,0.11810679960646248,0.6305825645305553,7.0,1295.7142857142858,31.0,0.08675345514415135,0.5281319366367948,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
969,40.0,105.0,0.10460557944485104,0.6370497465049705,7.0,572.0,31.0,0.05412594254609224,0.5270464313983471,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
970,40.0,48.0,0.10114889700369452,0.6397577188214767,6.0,1080.8333333333333,33.0,0.14320293732708828,0.4949784944882134,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
971,40.0,2.0,0.10905586175333826,0.6358928545002344,4.0,632.75,33.0,0.0880754138805884,0.5160157315518789,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
972,40.0,35.0,0.11434453118951192,0.6309611217537432,1.0,372.0,31.0,0.08897550637979973,0.5306539695061537,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
973,40.0,1.0,0.11449894989588155,0.6336037986002054,4.0,381.0,33.0,0.10154425079231703,0.4903579806501723,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
974,40.0,64.0,0.07981062881233303,0.6519404023344688,7.0,1127.7142857142858,33.0,0.10552470094847864,0.4972492561293486,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
975,40.0,65.0,0.11908744464712635,0.6321702705207579,5.0,1107.2,31.0,0.09006600660403076,0.495594887200425,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
976,40.0,92.0,0.11065978022494599,0.6335290195661514,6.0,711.0,31.0,0.1091302581187888,0.5232503359204123,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
977,40.0,50.0,0.11923507313913455,0.6260113345196857,8.0,543.625,31.0,0.05072739203347243,0.5462922876508822,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
978,40.0,118.0,0.08589929736944263,0.6476892823801883,6.0,991.6666666666664,33.0,0.17992671053523934,0.4827926965307248,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
979,40.0,78.0,0.11250700018081088,0.6324412720087759,7.0,642.8571428571429,39.0,0.3980990107232972,0.4780360467877806,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
980,40.0,117.0,0.08524866474666931,0.6469430414517711,8.0,929.875,31.0,0.15847537801490513,0.4639757201790838,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
981,40.0,12.0,0.11022419270687683,0.6302296959144138,8.0,834.125,31.0,0.1291168385728186,0.5516078374859718,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
982,40.0,51.0,0.1202561258104024,0.6303504987549897,5.0,1612.4,31.0,0.06697634705888449,0.473910522216095,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
983,40.0,63.0,0.0891005544600389,0.6464763882687223,13.0,1026.923076923077,33.0,0.031838076441413315,0.497679834010857,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
984,40.0,116.0,0.10458498959825688,0.6341259172650131,5.0,523.4,29.0,0.1531030998329249,0.5457985772301281,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
985,40.0,91.0,0.10163323789612824,0.637842370377343,6.0,627.0,31.0,0.08330093570249228,0.53456499202474,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
986,40.0,62.0,0.10322593333280687,0.6368743548647875,11.0,799.6363636363636,31.0,0.12247599266779545,0.5318292389788952,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
987,40.0,90.0,0.12969412124909072,0.6188610155008618,10.0,1030.2,29.0,0.03737038782277915,0.5604464809872091,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
988,40.0,119.0,0.10874881138598384,0.6364946143191064,6.0,1567.333333333333,33.0,0.17996460718500604,0.466655406532546,0.0,0.0,0,1.0,2.0,0.0,2.0,5.0,none,no,none,28.81,2.67,24.54,34.15
1021,42.0,129.0,0.10284190765620173,0.6392614993128067,5.0,413.6,35.0,0.15032415096205765,0.4745522710512687,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1022,42.0,131.0,0.09970781369821494,0.6404064267856091,3.0,462.66666666666674,35.0,0.09077406997596248,0.468398717291861,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1023,42.0,99.0,0.10715521508433974,0.6362377362081097,14.0,842.2857142857142,33.0,0.07715224039416163,0.4748928236674026,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1024,42.0,44.0,0.14511914975621912,0.6164257862384083,2.0,927.5,31.0,0.1271346769744324,0.4875177515120912,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1025,42.0,58.0,0.12583439055049864,0.6271582855880933,6.0,488.5,33.0,0.1611710416472958,0.4911462794714449,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1026,42.0,85.0,0.11548337261675247,0.6276492225970276,5.0,729.6,39.0,0.34675031398621514,0.449275039397831,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1027,42.0,100.0,0.1259730384801644,0.6189294115084529,14.0,875.0,33.0,0.2010610334518776,0.4274522503426461,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1028,42.0,115.0,0.10019195650798536,0.6406209309476705,8.0,715.0,33.0,0.1871556404389502,0.4659052967371584,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1029,42.0,42.0,0.15974982416110844,0.6107010787427423,7.0,1792.7142857142858,31.0,0.18925521439237866,0.448688175366174,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1031,42.0,132.0,0.11248695711767556,0.6321334342177288,9.0,727.0,35.0,0.14880156830701796,0.4557354029919886,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1032,42.0,2.0,0.10216469032595324,0.6394077988546736,10.0,616.0,33.0,0.041891264775536334,0.4977733741914849,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1033,42.0,59.0,0.11458911244556153,0.6327399359567106,3.0,539.0,35.0,0.13066046937742115,0.4662270202564015,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1034,42.0,1.0,0.1098731721889706,0.6356920740073747,7.0,1266.5714285714287,33.0,0.06236412348065055,0.4594333547971668,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1035,42.0,17.0,0.1370681773401041,0.6225160230586431,10.0,817.0,33.0,0.1171385541390103,0.4663368237200041,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1036,42.0,60.0,0.11454254373811673,0.6258388156610579,8.0,1413.875,37.0,0.2848517206510925,0.4297132158688709,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1037,42.0,88.0,0.10600654298597227,0.6349652811505894,11.0,996.8181818181821,33.0,0.12104147516577628,0.4568593372752287,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1038,42.0,86.0,0.10305580884313237,0.6391151825356237,6.0,1718.833333333333,39.0,0.3678993147010359,0.476801585468163,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1039,42.0,87.0,0.1030639909430812,0.6386358188083645,7.0,831.0,33.0,0.0832495555824296,0.4595042744321667,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1040,42.0,101.0,0.12662963061069746,0.6182660098856607,6.0,930.6666666666664,33.0,0.05214963116039824,0.41454097323515454,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1041,42.0,113.0,0.10168542445177764,0.6375190417043055,13.0,1091.3846153846157,37.0,0.3865843666812154,0.4564412077330274,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1042,42.0,116.0,0.14825814830281453,0.6190645658478728,6.0,863.5,33.0,0.10705652044946024,0.4419231963903285,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1043,42.0,117.0,0.15067459462901475,0.6023082728562325,8.0,701.125,31.0,0.26708666407821624,0.3762505041471584,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1044,42.0,5.0,0.11519036468665447,0.6283861462142122,8.0,1338.125,33.0,0.26037152225329546,0.41747966896789057,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1045,42.0,16.0,0.12667690255097006,0.6255539663701861,6.0,1241.3333333333333,33.0,0.21173537717952934,0.4667726281329754,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1046,42.0,130.0,0.11586882148907952,0.6316239494718177,11.0,528.4545454545455,37.0,0.2415819591067853,0.4627268375024247,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1047,42.0,73.0,0.1006898966723869,0.6369260594133193,9.0,959.3333333333336,35.0,0.16580509364919302,0.4592681808105604,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1048,42.0,102.0,0.12845974223706352,0.6250042616691844,5.0,1370.8,31.0,0.25549396519849643,0.43595682150448334,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1049,42.0,45.0,0.11062900676887924,0.6343966898937704,4.0,533.5,33.0,0.15534353139713755,0.4790011750322301,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1050,42.0,46.0,0.15735332754620354,0.6102915177715752,2.0,936.0,33.0,0.13930609478189987,0.4572086438550098,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1051,42.0,128.0,0.12283103790966447,0.6273826677569276,6.0,1370.0,33.0,0.17140985780025125,0.46851621389184006,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1052,42.0,74.0,0.0893983352318756,0.6425327402919172,6.0,799.5,39.0,0.38552143688997575,0.44180795663234784,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1053,42.0,4.0,0.09016106590875317,0.6454008345142279,7.0,1248.5714285714287,33.0,0.1956303997814935,0.4928872489417615,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1054,42.0,114.0,0.10448246051190016,0.6404496350406927,8.0,612.25,33.0,0.12442021614307125,0.4757291439377409,1.0,0.0,1,1.0,2.0,1.0,3.0,10.0,none,no,marked,27.74,3.33,24.54,35.2
1091,44.0,30.0,0.12110499621086747,0.6293710048067276,4.0,486.75,29.0,0.2431876475043508,0.4656848838108994,1.0,1.0,1,1.0,3.0,0.0,4.0,11.0,none,no,none,25.7,3.95,19.2,35.2
