,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid
4005,142,56,0.131960426,0.593209876,9,1820,31,0.144461499,0.345115102
4006,142,97,0.087561598,0.620977191,16,2191.75,29,0.035712857,0.378547598
4007,143,76,0.099083412,0.592365249,19,1244.052632,31,0.225261741,0.321028277
4008,143,134,0.073483088,0.605930324,17,1217.588235,31,0.283113805,0.335823555
4009,143,92,0.086829382,0.605022558,15,2155.866667,31,0.287332909,0.340401668
4010,143,135,0.077895152,0.62154856,12,2170.583333,31,0.234415093,0.362771287
4011,143,17,0.065648851,0.597842958,33,768.8181818,31,0.233377498,0.327789056
4012,143,44,0.074219027,0.630971455,14,1119.928571,33,0.384036447,0.381529773
4013,143,48,0.089286024,0.615053394,15,1961.533333,31,0.259399106,0.366459398
4014,143,62,0.067521884,0.618374136,17,1425.823529,31,0.361208156,0.354835833
4015,143,29,0.092260397,0.571578629,21,1161.857143,33,0.37402601,0.29322546
4016,143,74,0.092957562,0.55878046,17,1696.294118,33,0.16776067,0.275373042
4017,143,46,0.059672926,0.606735524,16,1509.0625,31,0.405715027,0.330995781
4018,143,1,0.073459926,0.56859731,19,1581,31,0.214657083,0.289061
4019,143,30,0.097418831,0.589275883,18,1269.388889,33,0.353006439,0.317805054
4020,143,106,0.092765033,0.566937626,15,1829.733333,33,0.300934837,0.288704255
4021,143,119,0.05961152,0.640086554,17,1415.647059,33,0.453367047,0.392319328
4022,143,120,0.078633296,0.612238974,15,1076.533333,31,0.405983389,0.34281509
4023,143,15,0.091007418,0.581238076,22,1072.863636,31,0.29958943,0.309313729
4024,143,45,0.043948833,0.63301594,21,1170.904762,33,0.406227321,0.368666139
4025,143,47,0.070244387,0.6093633,17,1125.823529,31,0.359549768,0.342285558
4026,143,137,0.096040301,0.593597008,15,1479.8,33,0.344396467,0.317446636
4027,143,121,0.048424231,0.620540412,17,1116.470588,31,0.328920533,0.348164176
4028,143,78,0.054157865,0.614745326,12,2946,33,0.330201808,0.342081017
4029,143,107,0.069837293,0.585236208,17,1117.705882,33,0.222322344,0.303986427
4030,143,60,0.047259413,0.648951401,22,784.1363636,31,0.38607138,0.404625895
4031,143,18,0.085414496,0.569152263,15,1261,31,0.243590399,0.288475571
4032,143,63,0.091588466,0.633742753,14,1320.428571,31,0.352957126,0.407587167
4033,143,105,0.053559302,0.604859592,23,984.0869565,35,0.449278998,0.322342596
4034,143,136,0.077935984,0.623571622,13,1831.384615,31,0.231459204,0.368715482
4035,143,75,0.111107122,0.54952646,21,1354.571429,31,0.243627619,0.269973045
4036,143,31,0.06052755,0.608858785,14,2143.928571,33,0.468249175,0.336882677
4037,143,33,0.082767297,0.595805027,18,1236.555556,33,0.443932303,0.320814646
4038,143,59,0.109168679,0.587457839,16,2068.0625,31,0.288817645,0.332519799
4039,143,32,0.056841512,0.594757809,20,1092.55,31,0.392079459,0.312759396
4040,143,91,0.062114734,0.613684191,17,1852.823529,31,0.363199516,0.342637369
4041,143,16,0.097532912,0.60031043,15,1762.666667,31,0.258021214,0.336113922
4042,143,89,0.064376133,0.624553306,16,1679.9375,31,0.384035723,0.367647443
4043,143,138,0.087589824,0.610773199,13,2277.076923,31,0.26242553,0.344500322
4044,143,108,0.086428031,0.596755845,18,1073.222222,33,0.191392554,0.324912115
4045,143,93,0.087114188,0.596834929,11,2448.272727,31,0.30062134,0.32930102
4046,143,77,0.0601839,0.602754147,22,978.2272727,33,0.223391925,0.333641041
4047,143,90,0.06456116,0.588429459,22,1282.727273,31,0.244120993,0.310090871
4048,143,61,0.068853631,0.617584795,19,2088.842105,31,0.381425576,0.358512942
4049,143,122,0.076231279,0.557170791,14,1675.714286,31,0.309286077,0.274382023
4050,143,123,0.07077603,0.581281887,18,1867.333333,33,0.25011978,0.297639667
4051,143,104,0.067093911,0.613635158,22,1800.772727,31,0.382263892,0.349435754
4052,143,3,0.080974064,0.580486488,19,1402.052632,35,0.348245971,0.299290797
4053,143,14,0.094114239,0.573220488,26,1731.230769,31,0.21255067,0.300953817
4054,143,2,0.076454882,0.621703964,22,1285.227273,29,0.094199348,0.379373086
4055,144,95,0.080391652,0.630629666,14,1137.428571,27,0.172991163,0.391850855
4056,144,109,0.113578814,0.628269669,10,1275,25,0.175929489,0.450035437
4057,144,138,0.131129942,0.622506746,14,786.5714286,23,0.129652766,0.471444981
4058,144,17,0.085479432,0.632642617,18,977.6111111,27,0.142841203,0.397434542
4059,144,125,0.089238355,0.632431994,22,807.1818182,27,0.116678573,0.407673678
4060,144,110,0.10376792,0.636234128,20,952.3,23,0.195380406,0.463108778
4061,144,4,0.090004083,0.627940314,18,1215.888889,27,0.15240585,0.403600307
4062,144,122,0.113835979,0.618361098,15,1406.866667,27,0.197982723,0.400997723
4063,144,18,0.100939615,0.625385121,24,1019.416667,25,0.111829524,0.41102888
4064,144,62,0.091401321,0.628926252,19,979.9473684,27,0.158072447,0.399796212
4065,144,108,0.106979594,0.626652276,18,983.7222222,25,0.213413285,0.42269273
4066,144,80,0.100137992,0.619219801,16,889.0625,25,0.167887712,0.394284636
4067,144,3,0.090077761,0.632744631,17,1207.588235,27,0.135727849,0.413657296
4068,144,34,0.088250271,0.631956199,19,975.2631579,25,0.088669107,0.407402465
4069,144,63,0.100902215,0.635519638,19,1340.736842,25,0.107988031,0.450480558
4070,144,33,0.083761457,0.633489279,19,782.1578947,25,0.099019865,0.411792199
4071,144,47,0.108507475,0.632757299,14,857.1428571,25,0.086030091,0.459900244
4072,144,79,0.081305731,0.622591648,13,1276.153846,27,0.181516696,0.379775767
4073,144,137,0.091694074,0.638659526,18,922.0555556,25,0.134106739,0.441853226
4074,144,46,0.110793647,0.626485054,20,1661.5,25,0.110530338,0.425459193
4075,144,64,0.104262156,0.627650276,17,883.4117647,25,0.097813512,0.422740259
4076,144,48,0.090770667,0.637341088,16,1164.8125,27,0.125608366,0.433432655
4077,144,140,0.108519954,0.626545785,19,806.1578947,25,0.208603337,0.413997976
4078,144,50,0.075556684,0.629145023,18,1025,27,0.123832082,0.386460315
4079,144,78,0.088638555,0.632390187,16,519.5,27,0.188434349,0.407280699
4080,144,136,0.089962146,0.622104726,14,1323.642857,27,0.221622299,0.382742307
4081,144,139,0.121993579,0.624977852,14,1037.071429,25,0.203211809,0.445291303
4082,144,94,0.067169808,0.63175271,27,985.6296296,27,0.249657102,0.388921213
4083,144,61,0.096919601,0.616099581,13,1398.538462,27,0.183842707,0.378837121
4084,144,76,0.100249732,0.623619335,26,1255.653846,27,0.235205293,0.397203425
4085,144,31,0.109227058,0.615070666,22,993.6363636,27,0.175569876,0.375912386
4086,144,35,0.088514224,0.641668865,13,1390.692308,25,0.128662526,0.450053742
4087,144,106,0.107501243,0.633580646,16,1242,25,0.149950198,0.456916885
4088,144,123,0.096213038,0.628968871,18,1239.833333,25,0.135385442,0.419753238
4089,144,93,0.092936262,0.624951172,16,590.8125,25,0.191735562,0.396222931
4090,144,19,0.098834041,0.637358729,19,1117.842105,25,0.096265325,0.46189124
4091,144,32,0.10994513,0.619352813,9,1337.111111,27,0.161248968,0.39166041
4092,144,5,0.107342809,0.631181609,18,1045.055556,25,0.180478796,0.441777019
4093,144,16,0.099256368,0.61160002,12,1410.833333,27,0.145527143,0.368502862
4094,144,1,0.093813102,0.614970494,16,827.125,27,0.194652522,0.372678069
4095,144,49,0.114377405,0.625378179,22,1076.227273,25,0.136061895,0.426881804
4096,144,65,0.120417407,0.629526347,18,865.7222222,23,0.09894863,0.477207073
4097,144,124,0.111745938,0.630723661,10,2303.9,25,0.119710642,0.455865731
4098,144,107,0.078923376,0.638646873,17,860.6470588,27,0.221549905,0.416978861
4099,144,92,0.087872906,0.634291214,22,973.2272727,25,0.179760796,0.419451409
4100,144,77,0.097209752,0.635098606,19,1153.263158,25,0.155825435,0.438374331
4101,144,2,0.079256314,0.63382127,13,1379.615385,27,0.172266324,0.403308781
4102,144,20,0.110607972,0.631990078,18,1314.777778,25,0.146950531,0.459910343
4103,145,5,0.121661163,0.620909377,18,1836.166667,25,0.092896026,0.426140941
4104,145,77,0.080962971,0.634703972,20,1976.65,29,0.246118772,0.406088586
4105,145,31,0.096758329,0.626390342,16,2808.5625,31,0.12674512,0.400780055
4106,145,1,0.055569246,0.640484465,19,2122.157895,31,0.360810098,0.395188822
4107,145,107,0.050386241,0.634563143,22,1438.045455,31,0.440705469,0.374077527
4108,145,139,0.086983718,0.622879353,16,2066.5625,29,0.241754904,0.390538133
4109,145,121,0.088656501,0.628988217,17,3254,27,0.173875253,0.407947668
4110,145,16,0.06769333,0.637459253,18,1512.111111,29,0.333933182,0.399442338
4111,145,92,0.069003862,0.636673327,18,2417.555556,31,0.358864681,0.400552445
4112,145,61,0.04462544,0.626321739,19,1980.105263,33,0.39694154,0.354353448
4113,145,62,0.078299864,0.628582614,18,1593.333333,31,0.359030819,0.39209448
4114,145,4,0.113868882,0.618006746,20,1968.95,29,0.064183929,0.395205879
4115,145,50,0.110303672,0.619492172,18,2019.722222,27,0.151046847,0.403910218
4116,145,80,0.119165503,0.624746235,15,2379.666667,27,0.103230967,0.436079623
4117,145,34,0.077528051,0.637703478,16,1721,29,0.096386038,0.4041402
4118,145,106,0.067632725,0.638720461,15,1441.6,31,0.417560238,0.399273521
4119,145,63,0.070008842,0.627026406,15,2379.4,31,0.30614044,0.372224475
4120,145,108,0.088854388,0.635647692,20,1491.1,29,0.120439781,0.423757064
4121,145,47,0.05796663,0.631213586,23,1764.086957,31,0.324960406,0.377574378
4122,145,17,0.076065943,0.639120463,15,2538.066667,31,0.241084348,0.414414856
4123,145,125,0.105416833,0.611755859,16,1888.1875,29,0.267268163,0.383824516
4124,145,65,0.118264834,0.62418014,18,1602.277778,27,0.039589282,0.412835415
4125,145,91,0.069457728,0.624477149,17,2034.117647,31,0.39580443,0.372117211
4126,145,109,0.081944967,0.632801453,12,2602.75,29,0.155286016,0.403615689
4127,145,124,0.133956443,0.610881711,17,1621.294118,27,0.132430727,0.398458297
4128,145,49,0.13253636,0.613157162,18,1585.388889,27,0.072527203,0.40998077
4129,145,122,0.064637153,0.6300226,17,2067.941176,29,0.277061664,0.379744762
4130,145,33,0.068250819,0.631787742,16,1983.875,31,0.301761616,0.384446128
4131,145,137,0.114607824,0.623184468,21,1916.142857,27,0.033829631,0.415709314
4132,145,94,0.084350362,0.637397439,11,2097,29,0.149329713,0.424641824
4133,145,32,0.118850312,0.611267965,18,1581,29,0.050123842,0.373889072
4134,145,93,0.070026451,0.630577706,14,2224.142857,31,0.34564642,0.384904467
4135,145,78,0.078802272,0.626249312,17,1995.058824,29,0.289157064,0.387807308
4136,145,19,0.095139372,0.623213897,17,1781.294118,29,0.038950216,0.384572789
4137,145,110,0.111094139,0.619534484,16,1202.25,27,0.159718385,0.406104634
4138,145,2,0.049460595,0.642633811,20,1389.85,31,0.407876434,0.390916816
4139,145,79,0.141309623,0.613707957,17,1097.529412,25,0.089962905,0.449098049
4140,145,35,0.07934613,0.639995235,18,1644.666667,29,0.060335754,0.422520136
4141,145,46,0.065927157,0.626937644,15,2277.066667,31,0.401902524,0.374352446
4142,145,136,0.07189926,0.629149968,17,1693.176471,31,0.341847616,0.385328376
4143,145,138,0.097960896,0.629216837,17,2133.470588,29,0.081224138,0.410157042
4144,145,18,0.103095127,0.625767126,18,1804.055556,29,0.037789705,0.406512769
4145,145,140,0.10897262,0.611356785,21,1423.190476,29,0.217932626,0.373429994
4146,145,64,0.096043221,0.630825436,16,1772.625,27,0.054136867,0.424335564
4147,145,3,0.081406511,0.630493262,18,2201.666667,29,0.059799894,0.400010255
4148,145,95,0.140945672,0.617713846,12,1410.25,25,0.146949653,0.448948246
4149,145,123,0.095750666,0.622566215,10,1908.1,29,0.089530707,0.38935794
4150,145,20,0.091211518,0.627116474,18,1547.055556,29,0.106004927,0.400126647
4151,145,76,0.084711677,0.624320027,15,2798.066667,31,0.377416277,0.391186409
4152,145,48,0.100864834,0.619846226,17,1775.058824,29,0.048165669,0.382418081
4153,146,88,0.103483061,0.616876801,21,1878.190476,27,0.061352925,0.386000553
4154,146,72,0.116382447,0.603777561,25,1608.16,29,0.180243788,0.365055523
4155,146,5,0.107827659,0.633179222,22,1254.363636,27,0.154225317,0.452664841
4156,146,19,0.073835485,0.634996581,25,1187.36,29,0.150311322,0.404628579
4157,146,1,0.091209293,0.631972276,20,1920.25,29,0.108991876,0.410868116
4158,146,132,0.109659206,0.628582949,19,2379.789474,25,0.176915344,0.449186906
4159,146,3,0.088425094,0.636632221,20,1819.5,29,0.170289984,0.432967193
4160,146,89,0.098758322,0.621108494,24,1750.75,27,0.07117717,0.393494533
4161,146,16,0.068529878,0.626631267,28,1467.142857,31,0.245711214,0.38556217
4162,146,134,0.123195421,0.613420505,24,1972.208333,27,0.162177088,0.400797907
4163,146,102,0.085891539,0.625772699,25,1658.56,29,0.252686092,0.390455918
4164,146,131,0.103502948,0.599783334,25,1413.16,29,0.230758132,0.34876848
4165,146,75,0.08364188,0.61058371,29,1703.517241,31,0.179264719,0.356424916
4166,146,31,0.083829888,0.623712751,32,959.78125,29,0.162275382,0.389896323
4167,146,61,0.081008436,0.628461424,26,1121.538462,31,0.293007878,0.390699177
4168,146,91,0.07424923,0.637456032,30,1535.166667,29,0.155977523,0.420404288
4169,146,120,0.107422005,0.627398517,23,1214.347826,27,0.068033175,0.443705521
4170,146,76,0.101891063,0.599888157,26,1520.346154,29,0.132098855,0.347304297
4171,146,104,0.126555081,0.625206507,21,2292.428571,25,0.152780166,0.473251522
4172,146,47,0.125783231,0.553800956,23,1673.217391,31,0.337682736,0.287356767
4173,146,103,0.135238831,0.604514872,20,2756.05,27,0.178749431,0.387561022
4174,146,105,0.08617741,0.644217126,23,1326.26087,29,0.304913044,0.469488782
4175,146,73,0.075404122,0.621839833,28,1542.107143,33,0.316338287,0.372215739
4176,146,43,0.123904811,0.549479695,17,1729.470588,31,0.326242469,0.279291417
4177,146,59,0.10319213,0.60021727,30,1512.166667,33,0.279294456,0.347428342
4178,146,74,0.063241737,0.638141413,25,1059.32,31,0.214066565,0.398430554
4179,146,118,0.104271926,0.610641318,31,1475.032258,29,0.098752224,0.383349418
4180,146,17,0.11328587,0.56834185,39,930.8461538,31,0.209655011,0.306704099
4181,146,20,0.10388763,0.613765129,25,1050.64,27,0.096046048,0.374594559
4182,146,45,0.085866932,0.608029012,22,1569.5,29,0.166589991,0.353594209
4183,146,60,0.091303759,0.632536538,24,1554.208333,27,0.060192786,0.420642184
4184,146,117,0.097212124,0.62566978,29,1119.931034,27,0.114091211,0.419720621
4185,146,46,0.113301179,0.591341345,21,2058.619048,31,0.32788681,0.336146615
4186,146,4,0.084509135,0.628650994,27,1533.925926,27,0.110760152,0.400496109
4187,146,32,0.11456027,0.631601159,19,1895.421053,27,0.134840024,0.48133408
4188,146,44,0.10392041,0.591112535,23,1674.956522,29,0.243074581,0.330603829
4189,147,17,0.100261402,0.624202398,20,1341.2,35,0.480174619,0.401865805
4190,147,60,0.096921209,0.623413311,17,1940.823529,29,0.291163182,0.401679336
4191,147,90,0.113082782,0.617485373,13,1846.384615,29,0.1557771,0.400263775
4192,147,107,0.068975808,0.625080103,18,1995.833333,35,0.373951144,0.368981342
4193,147,74,0.095485221,0.624674975,14,2219,35,0.38926249,0.397774193
4194,147,78,0.12120293,0.616992123,18,1577.722222,33,0.406689568,0.403862659
4195,147,63,0.131032011,0.60716497,11,2609.818182,29,0.191713533,0.399038359
4196,147,16,0.07256788,0.634337991,13,1757.461538,35,0.511597624,0.389207952
4197,147,33,0.125990419,0.617470012,12,2368.916667,31,0.284168175,0.427243213
4198,147,45,0.11305216,0.602698817,19,2707.631579,35,0.423530808,0.354952686
4199,147,15,0.106870697,0.624266997,17,1749.411765,29,0.281017059,0.41021958
4200,147,135,0.128982636,0.609208524,16,2118.8125,27,0.154519077,0.407077509
4201,147,92,0.134520782,0.617728078,12,1512.166667,27,0.138815933,0.434557169
4202,147,122,0.124059945,0.620223421,11,3012.454545,27,0.128553955,0.44527053
4203,147,105,0.083165044,0.621396763,20,1812,37,0.460041564,0.379154775
4204,147,134,0.153318519,0.603275914,17,1561.823529,27,0.107020217,0.432071728
4205,147,2,0.128501778,0.620368123,19,1301.315789,31,0.383913147,0.408890686
4206,147,48,0.102234273,0.609164557,21,949.952381,35,0.441969816,0.372146708
4207,147,77,0.128793128,0.622372114,15,1727.733333,29,0.274616626,0.451286383
4208,147,106,0.097847281,0.611222828,16,2469.8125,37,0.479792157,0.363208533
4209,147,136,0.167692187,0.593558902,16,918.0625,27,0.226487925,0.427721228
4210,147,104,0.06287638,0.628218899,15,1907.533333,39,0.549069685,0.366751299
4211,147,29,0.115718894,0.620950126,17,2297.588235,31,0.243223721,0.405098792
4212,147,44,0.078089637,0.624287934,23,1616.826087,37,0.537702751,0.378700637
4213,147,75,0.107030911,0.622589555,15,2558.333333,31,0.325782033,0.403200129
4214,147,61,0.142290497,0.612222081,17,1505.529412,27,0.101259945,0.439438782
4215,147,89,0.104799395,0.619145292,23,876.2608696,29,0.181656135,0.395599574
4216,147,59,0.100872887,0.615942289,22,894.8181818,29,0.253155001,0.385983487
4217,147,138,0.166137523,0.603114793,10,1673.3,27,0.192089157,0.450216909
4218,147,46,0.099095363,0.621170776,10,2830.4,31,0.298414614,0.398427212
4219,147,3,0.082130607,0.619717609,16,2559.875,37,0.597998012,0.363427837
4220,147,120,0.134940973,0.617004183,14,2263.357143,27,0.078420138,0.436563535
4221,147,1,0.105921847,0.619129209,17,1617.352941,31,0.296761279,0.393018928
4222,147,31,0.085148676,0.620817623,20,1157.2,31,0.356958166,0.380307065
4223,147,121,0.162147453,0.611410332,15,2144.866667,25,0.039228344,0.497826189
4224,147,47,0.087874964,0.628263363,18,1977.388889,33,0.393495487,0.400636517
4225,147,76,0.123237117,0.608042402,16,1472.4375,33,0.335182912,0.391593734
4226,147,93,0.163418376,0.60011768,16,1843.6875,27,0.130692284,0.439131593
4227,147,32,0.149006784,0.606206925,13,1632.846154,27,0.136535451,0.424613161
4228,147,62,0.136122899,0.611362888,22,1787.409091,27,0.109156427,0.433791851
4229,147,108,0.052864702,0.635347905,16,1514.625,41,0.555986306,0.372789387
4230,148,26,0.092702478,0.546022903,9,831.4444444,35,0.226475072,0.264210042
4231,148,28,0.089226405,0.544095309,7,643.1428571,35,0.14752474,0.26405778
4232,148,31,0.070182192,0.610697518,11,804,37,0.3269068,0.33808279
4233,148,74,0.071201608,0.527689862,11,408.8181818,35,0.190625877,0.243181827
4234,148,33,0.065315317,0.54255131,6,1197.833333,35,0.243824821,0.258252721
4235,148,49,0.056815017,0.549299733,3,424.6666667,35,0.226514556,0.260231843
4236,148,48,0.057461943,0.552936326,4,393.5,35,0.274315355,0.26348313
4237,148,112,0.058612871,0.564750885,11,877.3636364,35,0.304308483,0.275004562
4238,148,51,0.066933538,0.551443202,4,690.5,35,0.299636901,0.269114686
4239,148,113,0.073369273,0.563876053,7,518,37,0.264148003,0.28326345
4240,148,89,0.061968805,0.571624736,7,703.8571429,37,0.251952431,0.282427339
4241,148,50,0.062859943,0.553189457,6,377.1666667,35,0.236407929,0.270350886
4242,148,2,0.055728836,0.583131069,8,824.125,37,0.315044339,0.298713315
4243,148,47,0.100252334,0.544344177,5,821.2,37,0.16115647,0.261494636
4244,148,73,0.05752591,0.56602857,8,580.875,35,0.33733456,0.278453626
4245,148,111,0.098568479,0.516022843,4,689.5,35,0.165451412,0.23546319
4246,148,109,0.087554874,0.534452948,8,345.25,35,0.309919854,0.253633458
4247,148,76,0.075726085,0.540107666,13,981.1538462,35,0.227720911,0.261314558
4248,148,1,0.058594889,0.570915956,14,618.8571429,37,0.276894868,0.285870208
4249,148,92,0.093161547,0.506841543,9,952.7777778,37,0.223476021,0.22354421
4250,148,70,0.065480476,0.563591888,6,876.1666667,37,0.213192804,0.275952845
4251,148,93,0.061692279,0.575590927,11,466,35,0.329135834,0.292106148
4252,148,114,0.080430672,0.568627201,7,1077.285714,35,0.23962132,0.292312329
