,Sheep,Image,Count,meanSize,stdSize
601,27,4,11,1259.2727272727273,862.0859576324785
602,27,123,8,2222.125,2315.3940505613728
603,27,79,7,2049.5714285714284,1826.558266806952
604,28,87,11,2467.2727272727275,2462.806237198426
605,28,34,12,1117.9166666666667,736.4334613904746
606,28,48,15,1316.1333333333334,904.9715182749615
607,28,22,16,2400.375,3175.614937988389
608,28,68,17,1888.764705882353,2592.2435554011954
609,28,49,19,1169.7894736842106,800.159430097157
610,28,51,9,2552.3333333333335,1553.7979276598358
611,28,72,15,2520.6,3060.217700316978
612,28,69,14,1988.5714285714287,1827.478618764339
613,28,23,19,1494.9473684210527,1520.5874721264186
614,28,11,16,1267.375,1179.8626442832233
615,28,71,13,1545.1538461538462,958.9758837229068
616,28,50,13,1486.076923076923,1174.0741990402782
617,28,37,15,1762.3333333333333,1539.7473674455678
618,28,84,11,3164.7272727272725,3043.7745135368023
619,28,70,16,1505.125,1161.8456155509646
620,28,85,14,1849.2857142857142,1474.5640241184815
621,28,35,16,1943.9375,1632.2686079790146
622,28,1,14,1679.0,1062.703560332258
623,28,10,19,1257.578947368421,1145.827594076116
624,28,2,16,1925.625,1772.4514053634869
625,28,36,15,1813.5333333333333,3028.8852045302447
626,28,86,15,1297.0,925.7010316511481
627,29,141,12,1306.25,1064.8313735830038
628,29,204,9,2491.4444444444443,2193.926926318352
629,29,186,12,2072.75,1555.6173011058986
630,29,119,11,2151.909090909091,1624.842843004458
631,29,206,3,1300.6666666666667,544.2035975216955
632,29,188,10,2462.8,2288.290969260684
633,29,205,12,1397.4166666666667,910.2901056195706
634,29,163,17,1444.0,1022.0071946333611
635,29,142,13,2472.076923076923,3225.1853247058884
636,29,189,13,1961.0,2048.7881596389907
637,30,18,3,382.3333333333333,97.95350370910113
638,30,66,3,615.6666666666666,249.06402568192962
639,30,62,4,521.5,283.6428211677496
640,30,19,7,708.0,356.7940582464904
641,30,1,4,538.5,280.09150290574684
642,30,2,3,543.6666666666666,357.1333395557214
643,30,128,3,582.6666666666666,74.12302086546542
644,30,4,4,404.25,84.6149366246882
645,30,33,4,668.0,351.2506227752486
646,30,64,6,350.1666666666667,57.70157902711348
647,30,49,5,968.2,1173.084208401085
648,30,35,3,836.3333333333334,357.6127638785966
649,30,89,1,358.0,0.0
650,30,65,1,336.0,0.0
651,30,112,2,531.0,71.0
652,30,111,3,567.0,132.68257861025563
653,30,48,6,716.0,292.2675714706189
654,30,113,4,596.0,245.3558640016578
655,30,141,6,661.3333333333334,470.64128826763834
656,30,21,4,704.25,339.2258650221118
657,30,114,5,347.6,85.8501019218964
658,30,77,3,440.6666666666667,173.35961339238025
659,30,99,4,650.75,144.6813308620017
660,30,47,3,377.6666666666667,60.576856600153455
661,30,34,6,727.8333333333334,563.4221083896355
662,30,126,1,598.0,0.0
663,30,154,2,882.0,48.0
664,30,3,4,342.0,96.77551343185941
665,30,76,2,295.5,44.5
666,30,152,4,318.25,53.793006050972835
667,30,140,0,,
668,30,63,2,759.5,2.5
669,30,79,4,374.5,87.06750254831019
670,30,139,3,619.6666666666666,111.4580140182342
671,30,153,2,518.5,75.5
672,30,155,5,1022.2,1226.8377887887218
673,30,78,1,847.0,0.0
674,30,127,1,659.0,0.0
675,30,20,3,470.6666666666667,123.62937443108828
676,30,46,5,863.0,556.1974469556652
677,30,90,3,1136.6666666666667,676.5448166151958
678,30,100,1,448.0,0.0
679,31,98,8,1368.75,1105.1403474219915
680,31,121,7,959.5714285714286,642.8583174592444
681,31,137,9,2110.6666666666665,3154.349695262084
682,31,123,10,1688.3,1813.9856146066868
683,31,67,11,1025.1818181818182,807.5939369151733
684,31,32,13,1385.7692307692307,793.96513717748
685,31,33,11,1199.8181818181818,1698.0307748673738
686,31,66,9,1110.4444444444443,699.7693447147203
687,31,80,9,1692.2222222222222,1365.4798731400683
688,31,20,9,1597.7777777777778,1244.659237415587
689,31,79,14,1886.7142857142858,1385.8363863731959
690,31,122,9,1213.6666666666667,774.4299695761895
691,31,90,8,2187.875,2053.1750678826684
692,31,51,5,1915.2,1713.4409123165003
693,31,65,10,789.6,446.3716388840133
694,31,19,6,1264.3333333333333,1003.1810515665765
695,32,29,8,1199.625,980.9790947696082
696,32,17,8,837.625,476.1273300021749
697,32,30,9,958.3333333333334,557.2067240561022
698,32,49,13,1121.4615384615386,1284.394895863694
699,32,2,9,1968.0,1825.4738197702718
700,32,18,12,879.25,610.5200140044551
701,32,13,11,1738.7272727272727,2197.2237065280647
702,32,19,8,1232.5,1141.7421994478439
703,32,1,7,1665.142857142857,1082.6638349884217
704,33,40,10,3389.8,2762.5422639300923
705,33,8,12,1920.5833333333333,1719.941930140537
706,33,53,15,605.6,494.9814541980336
707,33,72,9,1071.888888888889,785.538802273028
708,33,9,12,2385.5833333333335,2858.070837072136
709,33,59,11,2305.181818181818,2261.343800735299
710,33,58,11,1327.1818181818182,1285.8527286083045
711,33,74,9,2525.3333333333335,2823.136199335767
712,33,11,12,924.6666666666666,534.229091516198
713,33,1,6,3728.3333333333335,3729.0130359415775
714,33,10,13,1285.076923076923,1091.7369689936563
715,33,41,9,2337.5555555555557,2512.8627371590496
716,33,60,6,775.6666666666666,601.9082617438936
717,33,26,15,2014.0666666666666,1530.943694443253
718,33,73,8,2278.5,1795.3237173278808
719,33,25,11,1328.6363636363637,1251.7572573805828
720,33,27,14,1760.0,2010.2256802942018
721,34,88,16,858.3125,534.2125886234337
722,34,25,14,1150.2857142857142,737.245784619197
723,34,89,19,963.6315789473684,850.6619224881241
724,34,39,7,1332.142857142857,669.5252963473296
725,34,10,9,2221.222222222222,2207.640962041598
726,34,1,11,1400.3636363636363,1758.7888018709857
727,34,37,19,469.42105263157896,271.4852551563584
728,34,68,7,994.5714285714286,389.35325757424124
729,34,12,10,1228.6,1164.2517081799795
730,34,91,7,1530.857142857143,1458.5832096907727
731,34,90,16,1353.5,1375.1828969268051
732,34,52,12,914.4166666666666,719.5332350829174
733,34,51,12,1413.0833333333333,1051.3993420146737
734,34,26,10,817.2,427.6360134506915
735,34,53,14,1054.0714285714287,941.2321304914043
736,34,2,8,861.125,609.9431197865913
737,35,123,4,1690.25,1530.068197009532
738,35,122,9,937.1111111111111,894.810773844199
739,35,56,6,1857.3333333333333,1243.2686310242404
740,35,59,11,638.1818181818181,335.3930714798596
741,35,108,5,857.6,764.809675671013
742,35,44,9,823.6666666666666,449.51430579138537
743,35,17,14,690.8571428571429,387.1238002689758
744,35,73,9,520.8888888888889,298.80816753839633
745,35,121,8,558.875,250.44182832546164
746,35,2,11,1014.3636363636364,838.8006885078971
747,35,58,12,816.25,737.1049365592391
748,35,1,13,1115.3846153846155,1095.3867275260536
749,35,72,10,904.7,773.0754232285489
750,35,57,11,669.1818181818181,418.95667343399134
751,35,15,8,880.625,551.9454088721094
752,35,18,10,722.2,555.7180580114344
753,35,84,6,1281.3333333333333,638.2681428852785
754,35,70,10,837.3,599.513978152303
755,35,110,8,380.25,141.30706811762815
756,35,16,13,1024.923076923077,737.903314652501
757,35,71,6,706.5,481.998876208925
758,35,43,7,1098.4285714285713,1315.8686275225043
759,35,30,8,549.875,448.01853686538465
760,35,107,9,833.2222222222222,506.7889715931031
761,35,55,11,688.0,376.0355399064392
762,35,42,12,753.0833333333334,394.3994291606191
763,35,3,7,540.4285714285714,156.97757541659723
764,35,109,10,1121.0,625.3330312721374
765,35,85,13,951.6923076923077,526.560447931141
766,35,4,10,964.5,1140.0902815128284
767,36,73,17,1224.5882352941176,851.7716525553581
768,36,3,13,752.9230769230769,414.64618124528994
769,36,32,17,1007.3529411764706,453.8338567693832
770,36,60,18,1106.6666666666667,834.3936587593279
771,36,74,19,666.6842105263158,332.14503056592594
772,36,104,10,894.8,675.1335867811644
773,36,59,17,881.1176470588235,453.5780472892168
774,36,87,14,1190.5,867.1190188533192
775,36,102,13,960.5384615384615,614.7027568589073
776,36,116,17,847.6470588235294,406.7207368520409
777,36,1,12,1001.1666666666666,775.9827997807397
778,36,118,13,762.0,456.60250344675745
779,36,5,15,976.9333333333333,702.1482717742425
780,36,19,25,817.68,682.1159854452908
781,36,72,22,1026.2272727272727,731.1195606625985
782,36,4,19,696.7894736842105,440.16905591367225
783,36,86,14,805.4285714285714,554.2555772366745
784,36,103,10,971.3,501.84181770753224
785,36,47,11,1215.8181818181818,953.703862764139
786,36,34,14,938.0,849.7769455232692
787,36,131,9,1022.6666666666666,1221.0800319571379
788,36,31,17,636.7647058823529,450.037061142062
789,36,33,16,732.9375,450.25249426710565
790,36,2,10,1166.8,910.1520532306675
791,36,18,12,924.25,360.8963667037949
792,36,20,15,632.8666666666667,479.421716469146
793,36,75,18,732.7222222222222,314.52412123636265
794,36,71,15,1137.6,1152.1576165322751
795,36,88,17,899.6470588235294,478.95940404865587
796,36,101,21,853.952380952381,710.4978453229938
797,36,132,10,593.1,474.0477718542721
798,36,46,18,1162.1666666666667,1744.003257196245
799,36,130,12,1133.5833333333333,1566.3887053949568
800,36,17,14,1254.0714285714287,1215.31209773373
801,36,115,14,781.0714285714286,482.72048467672334
802,36,1,11,1257.7272727272727,1489.2090085257946
803,36,2,18,750.4444444444445,546.9711776097553
804,36,45,18,1112.388888888889,1000.7349043405211
805,36,58,17,1134.5882352941176,1348.5661692341123
806,37,2,15,2086.266666666667,2311.9035004851644
807,37,1,16,2514.625,3371.7668193952854
808,37,16,12,910.75,846.6260611982128
809,37,28,12,2162.75,3228.5644158820805
810,37,15,16,1701.0,1200.0885904798863
811,37,38,7,2027.0,2461.959034125931
812,37,63,11,1875.7272727272727,2280.759566097906
813,37,89,10,1159.9,798.571030028012
814,37,62,8,1387.125,1541.0698749164492
815,37,51,12,1280.25,1047.2997919252475
816,37,76,13,1021.6923076923077,931.7398435693702
817,37,39,13,957.0,766.7368418273538
818,37,116,8,1375.625,684.742823529389
819,37,14,12,1114.1666666666667,938.5007399511675
820,37,75,10,1991.4,1329.9524953922225
821,37,61,11,1614.4545454545455,1591.994595904279
822,37,40,12,1072.0833333333333,911.2092202428352
823,37,113,14,1841.7142857142858,2268.968218267987
824,37,88,13,926.3846153846154,711.0564770884712
825,37,114,12,833.25,434.0591597543665
826,37,3,15,1103.8,480.1330648893075
827,37,74,18,1445.0555555555557,1339.8192445343855
828,37,77,15,838.8,1264.3590840158238
829,37,90,9,797.8888888888889,501.2250424807968
830,38,71,15,2031.0,1752.0039193259054
831,38,87,18,1736.0555555555557,1590.2092270523617
832,38,45,24,1747.5416666666667,1141.408011301782
833,38,99,17,2430.470588235294,2613.957403623571
834,38,130,17,1412.3529411764705,908.6439761713748
835,38,14,14,1763.0,832.3877015635717
836,38,58,13,2342.923076923077,2256.2728783937346
837,38,59,23,1491.695652173913,1416.115428689484
838,38,86,20,1735.55,1516.6710742609948
839,38,102,21,2294.4285714285716,1942.3593304812273
840,38,100,27,2102.259259259259,1819.692375153571
841,38,101,16,2718.0,2773.198739722777
842,38,117,20,2870.0,2960.613568164545
843,38,115,20,3140.45,2271.17232888656
844,38,31,22,3026.1363636363635,3249.9197653795945
845,38,88,21,1668.2380952380952,1500.4660198231718
846,38,15,17,2028.235294117647,2079.6824285116727
847,38,28,21,2088.7619047619046,2584.4645554831573
848,38,2,18,1262.9444444444443,1239.8418121420984
849,38,103,18,2784.777777777778,2001.382704131087
850,38,116,16,2830.875,3203.668441704759
851,38,114,23,2829.4347826086955,2518.660873077751
852,38,29,12,3100.5833333333335,3783.949490024352
853,38,30,16,2782.375,2897.55381475047
854,38,57,14,1960.357142857143,1552.6494226295374
855,38,27,17,3311.0588235294117,4840.483003009322
856,38,70,20,1434.65,1218.945826318791
857,38,56,10,3077.1,4199.848603223692
858,38,85,21,1746.0,1348.0733694884004
859,38,118,22,2497.318181818182,1768.931582683422
860,38,42,20,1957.8,2106.263625475216
861,39,92,19,1423.0,1297.5879647699378
862,39,55,17,892.2352941176471,628.8672851116817
863,39,53,13,1596.4615384615386,1250.4956319171158
864,39,52,24,1173.0833333333333,1749.888065864658
865,39,68,12,1313.9166666666667,1327.232927204398
866,39,54,14,1859.7857142857142,1746.6032413381872
867,39,81,15,1197.8,1349.1647391380095
868,39,30,9,507.6666666666667,186.63571171908362
869,39,31,5,631.4,177.71505282333288
870,39,91,12,991.6666666666666,683.3389024163308
871,39,1,10,627.5,325.23968085090723
872,39,80,23,798.5217391304348,1009.0540498974109
873,39,4,6,1146.1666666666667,1008.0245394940652
874,39,2,13,1027.076923076923,796.9790520882312
875,39,3,14,1346.857142857143,1218.4236805422497
876,40,23,2,950.0,541.0
877,40,36,7,864.4285714285714,635.2049966389607
878,40,104,7,1295.7142857142858,1367.4326010328066
879,40,105,7,572.0,300.9228662441115
880,40,48,6,1080.8333333333333,830.9403140752985
881,40,2,4,632.75,391.8988230398249
882,40,35,1,372.0,0.0
883,40,1,4,381.0,138.27689611789816
884,40,64,7,1127.7142857142858,1118.3765931391952
885,40,65,5,1107.2,1341.9319505846786
886,40,92,6,711.0,779.1540284180015
887,40,50,8,543.625,242.14661751715633
888,40,118,6,991.6666666666666,725.9916589664712
889,40,78,7,642.8571428571429,528.1372734354552
890,40,117,8,929.875,423.3864775533106
891,40,12,8,834.125,740.5706309157824
892,40,51,5,1612.4,1783.877305197866
893,40,63,13,1026.923076923077,674.5560889650046
894,40,116,5,523.4,247.11503394168474
895,40,91,6,627.0,335.0328342118127
896,40,62,11,799.6363636363636,467.48189517247573
897,40,90,10,1030.2,697.31295699994
898,40,119,6,1567.3333333333333,1144.7400966546463
899,41,67,13,705.0769230769231,464.5135522637487
900,41,10,8,451.125,223.4454281810214
901,41,30,5,591.0,423.40193669845206
902,41,19,10,1854.3,3346.3647156279903
903,41,133,7,1595.142857142857,1784.470343873292
904,41,181,5,657.6,367.45426926353707
905,41,215,10,2604.8,2306.05250590701
906,41,216,5,807.6,422.67557298713155
907,41,66,6,446.6666666666667,133.73938171766093
908,41,95,5,1530.0,1258.7115634647996
909,41,68,10,1172.6,1181.4497196241573
910,41,125,13,639.3076923076923,380.9426333988208
911,41,201,12,870.3333333333334,717.1784219347992
912,41,53,12,607.9166666666666,330.8585947534418
913,41,54,4,704.0,441.9213730970703
914,41,116,13,467.38461538461536,166.49302986636658
915,41,11,12,422.4166666666667,129.96503269042108
916,41,142,5,729.2,501.664987815574
917,41,155,7,1797.4285714285713,1327.9571698281384
918,41,171,9,574.5555555555555,282.7928614182752
919,41,20,13,924.5384615384615,922.5391895269371
920,41,80,14,623.7857142857143,314.2108433546377
921,41,124,4,389.75,197.08675120362605
922,41,126,9,504.55555555555554,276.19683444606073
923,41,81,5,571.8,383.9496842035425
924,41,1,1,267.0,0.0
925,41,134,6,1338.8333333333333,1124.5866524589774
926,41,96,8,936.375,1015.560921055453
927,41,69,3,285.6666666666667,45.580210130664774
928,41,157,7,1313.5714285714287,856.7064603373044
929,41,203,9,535.8888888888889,350.76280191872763
930,41,21,12,565.0,326.9699272614124
931,42,129,5,413.6,132.84065642716465
932,42,131,3,462.6666666666667,192.5657174980935
933,42,99,14,842.2857142857143,596.8726148579335
934,42,44,2,927.5,629.5
935,42,58,6,488.5,252.15917591870416
936,42,85,5,729.6,348.66924154562304
937,42,100,14,875.0,659.2396052596182
938,42,115,8,715.0,388.0296380432814
939,42,42,7,1792.7142857142858,1173.024139842425
940,42,43,0,,
941,42,132,9,727.0,780.9455806904857
942,42,2,10,616.0,546.184218007075
943,42,59,3,539.0,172.23240113288787
944,42,1,7,1266.5714285714287,728.0590355071994
945,42,17,10,817.0,747.0882143361653
946,42,60,8,1413.875,1314.376509747112
947,42,88,11,996.8181818181819,902.3518582199839
948,42,86,6,1718.8333333333333,899.8113536859946
949,42,87,7,831.0,465.6215508021816
950,42,101,6,930.6666666666666,701.8071118350271
951,42,113,13,1091.3846153846155,662.635592912185
952,42,116,6,863.5,573.3148495082494
953,42,117,8,701.125,861.4240299498267
954,42,5,8,1338.125,581.3569122105628
955,42,16,6,1241.3333333333333,962.7323384802006
956,42,130,11,528.4545454545455,262.16107596679205
957,42,73,9,959.3333333333334,700.3738684128324
958,42,102,5,1370.8,1458.0114402843344
959,42,45,4,533.5,309.2139227137096
960,42,46,2,936.0,524.0
961,42,128,6,1370.0,1089.4201821764334
962,42,74,6,799.5,463.9744066217446
963,42,4,7,1248.5714285714287,988.3797502034554
964,42,114,8,612.25,238.93500685332822
965,43,129,8,2456.625,3472.060949115813
966,43,76,15,907.1333333333333,833.0216377075021
967,43,75,3,643.0,518.36730863999
968,43,128,12,1059.25,615.5821262566569
969,43,131,3,1211.6666666666667,929.0469429594085
970,43,103,13,962.3846153846154,817.2995438507833
971,43,87,4,718.75,303.79629276869065
972,43,47,3,449.0,129.0916986744952
973,43,59,8,611.0,342.6299023728081
974,43,32,11,2259.090909090909,3207.540220240864
975,43,61,13,733.6923076923077,622.6063560197672
976,43,45,4,1265.75,862.0946511259654
977,43,31,9,577.1111111111111,332.0603842156304
978,43,58,5,1024.0,919.1380745024112
979,43,100,3,350.6666666666667,86.02454430115989
980,43,104,4,481.75,118.57566149931444
981,43,16,6,1038.0,1126.0435160330173
982,43,117,11,1522.090909090909,1589.5485039095197
983,43,101,3,390.6666666666667,126.44981437533056
984,43,17,15,1001.4,644.7629848763548
985,43,73,5,440.2,157.72685250140512
986,43,30,8,1640.625,1278.6659979740605
987,43,15,16,816.3125,577.7828007510694
988,43,46,7,856.1428571428571,705.985719922644
989,43,102,13,951.0,732.9164082884633
990,43,29,7,987.5714285714286,587.6876860429617
991,43,132,8,720.875,525.575265185682
992,43,74,2,1304.5,802.5
993,43,89,4,788.0,790.0547449386023
994,43,72,7,365.42857142857144,85.71857132143393
995,43,88,4,538.25,116.96874582554094
996,43,115,6,716.3333333333334,682.1250292692356
997,43,60,5,790.2,603.7328548290212
998,43,116,7,735.1428571428571,468.3034512460693
999,43,28,7,840.7142857142857,485.27715623893414
1000,43,130,9,1320.7777777777778,577.9161372797918
1001,44,30,4,486.75,193.91670247815168
1002,44,117,8,1120.75,769.9728485472718
1003,44,32,8,1735.125,1840.8755007808106
1004,44,59,9,767.3333333333334,665.4787750184073
1005,44,15,3,913.6666666666666,229.34156961954272
1006,44,76,6,766.8333333333334,398.42749932983065
1007,44,132,12,1105.5833333333333,717.3664171041804
1008,44,17,5,1211.8,1066.8644524961921
1009,44,3,3,669.3333333333334,410.6972391217431
1010,44,90,8,757.5,483.1596527029135
1011,44,134,7,1176.857142857143,672.9762102718317
1012,44,60,4,2596.25,1930.994352011419
1013,44,102,4,917.0,592.2541684108268
1014,44,1,5,528.4,276.7826584163104
1015,44,47,3,2223.0,1845.5183553679437
1016,44,133,7,1217.2857142857142,1107.1112622219935
1017,44,4,6,1282.3333333333333,926.3769331229175
1018,44,44,3,552.6666666666666,356.67009344148204
1019,44,16,9,593.2222222222222,368.292992595653
1020,44,119,4,1727.0,2323.594736609635
1021,44,91,5,930.0,852.1471703878386
1022,44,19,7,2127.285714285714,2255.2710140776376
1023,44,45,4,985.0,554.840968206206
1024,44,33,4,471.75,180.7171477751904
1025,44,46,3,873.0,327.5159029217767
1026,44,62,2,282.0,10.0
1027,44,58,9,526.1111111111111,407.0461192664494
1028,44,131,13,764.3076923076923,357.0762436609054
